ImageID,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6
17,0.4085698759919958,-2.787813460808702,0.2793010198075514,0.895529350338256,-1.7890084215948514,0.6250201858075584
18,-0.33676813110938353,2.3663670685389677,-0.6213120378571029,1.4919205582631152,-1.9236379325252535,-0.2776840928109485
19,-0.43413986322896436,1.7221408052997536,1.3352448181895165,-1.2464081524716168,1.7984022548697682,2.7851546522737465
20,1.8736732690387754,-1.0971287530659883,-2.910274107942598,-2.7829695515969948,-2.110511328486248,2.158747130788062
21,-2.659251032428452,-0.9174103204502084,-0.5819099583794665,-2.9392494547622685,2.671599079195299,1.543854811679977
22,0.06503031207411514,2.7395995170895517,1.30453351550893,0.8539150026792424,-2.7472997588323116,-2.6014019823308225
23,-2.8294635540180106,-2.6360978115986198,1.0498597057017616,-0.053176013856471194,0.8625686792160421,-0.2896466649078291
24,3.11554432234845,0.3047881210307244,-1.720376175717894,2.125388379446224,1.1032334859272739,2.180508158905101
25,-1.7149159578752506,-1.248921247676152,-0.7637483999999946,-0.03679677895316624,-1.7204621580185677,1.5819418884957717
26,0.8268562386310068,1.857515512584646,-2.2044179241456052,-0.9520295883888696,0.5800128858253077,0.2887530540458476
27,-1.8579228539563275,-2.689333003785081,-0.8777424777758043,0.7309268251663514,0.8505261260514838,0.4418476229006614
28,-1.562321098214142,2.420490214390629,2.5963720882479064,0.14432890593503833,-2.8565327627905353,0.11021480540389739
29,-2.7440727335293817,0.027634959586479102,-0.06277334999552542,1.2560321884842098,1.0731633080752827,-0.28856101843734505
30,-2.389680245078379,-1.9341312285151233,2.18889462918047,-0.37802567180596514,0.17384831524103772,1.2236023471200115
31,-1.8525523190011868,-1.4925820738912388,0.1612025072912684,-2.778815963368274,1.194738166871434,1.856311984212045
32,-0.00036939140232217227,-1.9728039699067002,-1.9835561536084039,0.5700154785259532,-2.82726988009495,0.8497241367108903
33,3.0768409388188873,-1.2634366533983816,1.6745135670112017,-2.3335857878133037,-2.53229625529454,0.7293824954248209
34,2.4740742068060886,2.380780354001227,-1.2571764721557495,0.7524340744381552,0.37305995199802044,2.734245418321173
35,1.9249629906744596,-2.7594232704914563,-3.0348658842984224,2.346501361962834,0.41648763413734846,-2.9401290652320426
36,-0.7691806065004458,2.247929874972119,-2.278408633317051,2.5260446594135297,-0.9051295641582873,0.19745722171293068
37,-1.8171738295898299,1.199487563257371,-2.665991315828263,1.3462775878432414,-0.6667650134647864,0.603837023794445
38,0.8233001738967345,-3.058644319331318,-1.1577426288219541,-3.0116489150840025,-1.4781787800407564,-2.254107812763959
39,1.7053021467221754,-0.8427958466898988,-1.000760889264861,-2.3938522620342098,2.880444885703062,1.52502717918615
40,2.3497337022960947,2.0611767686189983,2.304966161869036,-2.4059409488331527,0.6645900923075296,2.3489603705837165
41,2.523153994573123,-1.0239533707176691,2.40466458061824,1.0412616723787211,-0.8326418879121373,1.2699642857532583
42,1.5581471862195748,0.24409196565393732,-2.2690207619663676,-2.116209868780607,1.4603945966474692,-3.088052223785406
43,2.02072498888704,-1.7095676734563858,2.6993099448062248,-3.1300660396874407,-1.5174294529309633,-1.1061160927546618
44,0.7433957413731451,-0.25381986912190335,2.6490437639569127,-1.2959853345228953,1.5971888644396106,2.94974340925664
45,-1.7423571519069745,2.3304841634827804,-1.5818387343008482,-1.0392843297896186,1.0220217556188427,-0.1743420967459377
46,-1.2656237517599356,-0.6841931052582138,1.029961424958131,2.795498250260934,-1.1982140415038105,2.2467306958355646
47,1.000120462482081,0.38100217541803527,-1.5997610942170348,2.016938291716497,0.4972965949768571,1.7507268543541157
48,1.5388221344089716,-3.0533109922876056,-2.123834693499716,-1.7149535930279154,-2.7232043971224287,-0.7061959015085799
49,2.4816617327488197,-0.976484546707487,3.010411031535426,-1.5938045768090183,1.275917080091367,-2.544912703549518
50,1.0593891179061705,1.5306137615467081,-2.4343134260678045,2.014773155999639,-2.8031678658410577,-1.181509461411751
51,-1.58920979045502,0.11243610374774127,-0.841607931156739,-2.8703834044471495,1.3787790388140877,-1.7584467011145293
52,2.3129038056472737,-0.5233077513940296,-1.2510643829023171,-0.07265330602266884,-2.383098772069017,0.657761952224627
53,-0.15789456186735373,0.4084908057209131,0.20548948975557435,0.16485394171884682,1.2176928166403824,-2.6977752634282814
54,-3.099150637895709,1.515336804329391,-0.2262126956236461,2.6772860325638463,1.4784583465394867,-0.8124499197757995
55,1.0754121923342028,-1.8173806234591707,2.5147097998958703,2.0034095976832837,-3.0844952320430745,-1.7323771020020313
56,-2.0701689436002657,0.9825364050269574,-2.544520588387445,-1.9651573352043625,-0.5954702022350378,2.443706503232428
57,2.441634955935105,-0.5295174218739516,-2.6506100206700176,2.2406473091192503,-2.516402166988105,2.3463619558024567
58,-0.9280398202425704,-1.5325660952582827,2.767371743698595,0.3913786642734052,-0.30459030516005114,-1.221287625758527
59,1.0591764796289285,0.5496167760666433,2.0051202873900085,-2.7385475500635663,0.893431372572425,-1.4226284274720133
60,0.8453988162760497,1.930114528264376,-0.6891164044382037,2.174414093631272,1.8929379801896733,2.576800894201548
61,-2.533295641674983,-2.8901908980196347,1.6775651086388628,-0.6423713784604335,-0.34945661812893514,0.43856131691953815
62,-1.8386370127946918,-1.8513322810231965,-2.830372158792793,1.5934883810263694,1.233262438523183,2.2626614792327304
63,1.3366422695668998,-0.7296682580721274,-1.4833904512073353,0.35579355930843715,-2.331577902582628,-2.6146453350620216
64,1.042809033491097,1.4850443055248244,-1.4528680659831066,-1.7433871865039599,-2.2680489063281035,1.8360580578076062
65,1.2446277585736585,1.13444708150287,2.2133702246180444,0.5715899619424105,-3.1041852875672835,-0.8504416001650617
66,0.9251229744491143,1.8059190130873004,-2.4235333978735154,-0.25393396249563827,-2.8045515049068523,-0.9898358908686129
67,-2.8990718450026054,0.6317356032191888,2.2932869816927735,2.46087237087023,-1.1455582382599847,0.31542061399271004
68,-1.9998858266504107,1.1428775465699106,2.1678839087557025,-1.5719104446414784,1.7835453436098607,-2.7584429202170933
69,0.6514271451181011,-0.614054084685284,0.8345944729952142,-0.3460669679912258,1.7809698901874382,-0.5662940869803892
70,2.6367231220543026,-0.8426830215926797,-0.08509151715433338,-0.12003183346495261,0.6238918140624632,-1.0834903977967452
71,-3.0887501517143217,0.2591277802038161,1.0386768299393898,2.2428939227829456,0.07616556930724938,1.1815635760337013
72,2.0727112870625772,-2.9676408773303886,-0.1764113286342579,2.3497166484328806,-0.952050722927622,-1.207022495519483
73,-0.40215991237587634,-0.3098856938115748,2.589774152601138,-2.4723097570860473,-0.33375041878482303,1.5884323976628743
74,-2.221191251759531,-3.0219980037832537,-1.8953227130422436,0.9157751998875785,1.4551631723335587,-1.7224612945499107
75,2.5852707991344372,1.5498042378209247,-3.116494370269338,-1.3394533124979588,-0.08051823356104482,2.828653858181786
76,-2.379990640104604,-1.2923677853033204,2.4236988354948306,2.3702153465157423,1.172311856002616,-0.8710274705183108
77,1.7334869647911946,-0.8864222733261404,2.295676130642331,2.2574865544536156,-2.704216847807981,-2.911479276511516
78,-2.8151966352454965,2.038127322070264,-2.7014665973323844,0.46894363757796276,-2.8123948152612512,1.3406668640030883
79,2.1579053611670753,-0.5852018602081714,0.9479122958242128,2.752889856844644,0.12428715017208125,-2.883934802449538
80,2.4598645870754696,-0.384893524732989,0.2920795279871373,-2.6128916506576494,0.06957747406434223,2.92487730950329
81,0.9625875378032189,0.31539135633378557,-2.8518529466045877,0.1995567643142513,0.6280519464276475,-0.00679303638081219
82,-3.0621799869757513,-1.6045020432180825,-1.398052122010032,2.6009265211611563,-0.48977374831814746,0.3533748298470374
83,-0.10593825852439531,1.3748231876701178,1.394675185331744,3.137654245599573,-2.9278355387005033,-3.01605860548274
84,-2.030936571721104,1.774741498217315,-0.4606926957641715,2.4624395765868723,-1.0118343935112977,-2.304977050744709
85,-2.897941740387611,-0.3543909874552509,0.29582286783980516,-2.968908130115086,-1.1404501490327141,-1.3567962598729526
86,-2.584510704826367,3.019750083462837,-0.9343572031225933,2.226436574347443,-1.6286930626083798,-1.6115881974360549
87,-2.070714108676104,-1.2940974711353066,-1.2474404661348144,-0.367946913858356,-0.20434284517204393,-1.5269554180984333
88,-2.979993958766613,2.0368710377937065,-1.1574719996108715,0.6961500391061786,-1.6605645535467386,2.3474910731384764
89,-0.878279962223337,-0.9673648784433597,-1.2060083561394355,0.23001495633466051,-3.0536692727113195,2.2465601382287534
90,-1.0576712158047834,2.6811908793729033,2.3546233127900518,-2.573561655799335,-0.13664394502127086,0.8659254880917784
91,0.527912183596722,0.42057546810504576,0.1312922453910863,2.4158634564807544,-0.5276650664533702,-2.1056991386266084
92,0.5583457807918641,2.562237868493707,1.7394286799921934,0.7983529319810314,-2.514834154428076,-1.7602258771155386
93,-0.9122292886703405,2.0675533035893867,0.04672054523150093,2.3563242200890917,0.6488028854946104,2.5332901562490218
94,1.929164857946322,2.753486558619657,1.1448765358810604,2.0452161388797796,2.611206205084577,1.655563781493803
95,-1.3492882422599455,1.6236787702243838,0.45462635843627597,-2.909629076779161,1.5342162280329088,0.6849664157660453
96,0.6662620962230554,-1.6673021170792641,-1.5250287486281322,-1.8370184850095528,-2.5972963233226976,1.0714536610477268
97,1.0720285973997346,-2.8315839282709043,0.7122632769761208,-0.47972838132866347,-2.2768975003029674,1.5610124398824858
98,0.7045306808394471,-0.09277215071876466,-1.6225803051308185,0.3920552695763728,1.8313083280271787,-1.6542325190488238
99,1.3140072140159322,-0.5725519292311372,-1.7890557216587133,3.0451133784979474,2.5415530015729075,-3.0877226513192886
100,2.743780717362018,-0.9644073045233643,2.009797305600819,0.4045824090082992,-0.4706303975621866,1.0367526133329248
101,2.2930012732828224,-0.19285613586697892,0.8825987926156191,2.640518099234539,1.8699026239034504,0.07347129661870788
102,-0.46822553923291643,-0.08129044384601691,-1.8819947344488837,0.9265654191624035,0.41857863870608236,0.7125477192804115
103,1.4512562940726275,-0.19027089872458003,0.2690309856278996,-1.6440599296100646,-2.63196513224407,0.1606912627231769
104,2.670272019489431,-3.083330080886586,-0.7213411347597845,-0.05906662910042515,-1.8897475932605792,2.571090839398778
105,-2.1440532330701236,2.2118978570828967,0.18670312267310907,2.017890442917918,-2.231328157207698,1.0941863179918956
106,-0.24963894763211814,2.2391900053319436,0.10166669763860847,2.7437727589242895,-2.369030717586718,-0.18613473734453123
107,0.953763205752173,-2.0901696298279413,-3.0352264147851735,-0.685692325544331,0.32114910626812465,-0.30438417378087035
108,-0.17563046859152998,1.8768662985226214,-0.5183599852455614,-3.136667924348169,0.20046194510173088,-0.3500372984635227
109,0.07308450203337236,-2.819965025717104,2.808989661957651,-0.2892127092459793,-1.067204225362984,0.08601919266249958
110,-1.4454152467768795,-1.0913737493056392,0.9803313175228503,-2.9364798335311546,1.9608802619169152,3.0448436650803226
111,-0.709560137618892,-2.114551185513423,-2.054537532212516,-2.0703173409017195,2.976081731231333,2.4152697018976603
112,-2.633275807793249,-2.2131157528064818,1.9621651172777348,0.6433845127227014,1.2777578268126515,1.6746353837101573
113,2.058670461120653,-0.25622232825869506,2.920538233702188,-0.0816570061271844,2.757785562080839,0.42235598138149966
114,-2.520340408023218,-1.7951828787047617,1.4876151919799385,1.8806922445924554,-1.4684150096769277,1.0050909758817816
115,-2.6300348115359413,-2.032513948114298,-1.5327937841355186,2.906889084947448,-0.9031641750275567,1.004360181122232
116,-2.5207833255508456,0.2409990133742097,1.904065131249892,1.4230331850494515,-2.728377949767407,-2.574300654524749
117,1.338960809202459,-0.6119563570075046,0.5294011006138355,0.045406506363109944,2.6566009611668795,0.8644396912214836
118,-0.4124298814997638,1.2180651699481704,-0.19561863614938213,-1.2812541882591035,1.932281674237176,2.5116784493848874
119,0.6165759595949685,-1.9284033438352426,2.7325831708804573,-2.7145275499950325,0.45494448193534165,-2.556156420719989
120,-2.5751196414972233,-0.7035008297801788,0.7735262272105361,-2.247118073487359,1.223635676524136,2.9738858796781704
121,-1.5887193793156291,1.982642942023607,-0.1339379983381086,-0.026493873149838087,-1.2324510189084903,2.8074927607964932
122,1.1685337297804637,-0.43230937344092357,2.3148221667515845,1.0558261543277716,-1.9922812981037137,2.7232265644796607
123,1.5426601487527858,-2.044324170470916,3.113606189740117,1.925995631629318,1.8174771542092198,-1.9209169097675682
124,1.4420466964114125,1.8940391413109365,-1.3685878677461225,-1.6145744353129237,-1.322925688113388,0.8605903705850384
125,1.4734342036157182,0.2907201269201969,1.5278154406659246,1.3307001099152087,1.9481870544114503,0.02927899419371327
126,1.8916689323436024,1.8063814356015042,2.6459168527350894,-2.020074745331703,0.37754498264853886,0.251375789667561
127,3.046280461154482,3.11437106323232,-2.76041233199433,-0.14142292873233586,2.339347747855599,1.352827179380129
128,-1.8119278175936455,-2.018737189395368,-0.4056759015044409,1.2674673287736082,-2.4831376005951227,-2.6852230280701805
129,1.5601105481536184,-2.29434346890872,-1.0537606047640815,2.062301861248005,2.1742959338125916,-2.566877884985752
130,-3.136054536064762,0.3001797197115885,0.3084945147831073,1.2390564675102862,0.8669786561410513,-2.3855223191966677
131,-1.596947304925331,-2.708759106569285,2.9906593585934003,3.097836149981439,2.746960558753031,1.938566497738007
132,1.1292588119949398,1.6843722500665006,0.9713391370344739,-1.8663540295490721,0.0822130660745568,1.0315062606915015
133,2.170582818497067,-1.3668626569465556,1.6253127481231218,-2.0506622877663148,-0.6404117554766886,-1.992828418891324
134,2.7633724401738977,-0.6475640810479781,1.2293949059368794,1.9598096866348307,1.5553940466594751,-1.587347266881463
135,2.206297015992255,2.435431270596669,-0.9330554466355898,-1.1583093577330004,-2.479550197216164,-0.05700464610453748
136,-2.8374336864386818,-0.9184031534194781,1.972942341776566,-2.242282873778135,2.1852649238241737,1.8630612487056908
137,-1.6351800216882333,2.757228412049419,0.44737966039011967,-0.3992949072449834,1.3706750799665777,-1.248685954440342
138,-1.771617624288423,-2.8506602197513717,-0.8886680063091728,-2.6031766337943676,-0.45630712798683737,2.5181257013906855
139,1.3309467329202187,-1.2391554100099347,-3.135159479226273,-1.2815213430086876,0.4774542916138085,2.26078575408763
140,0.8837253632923376,-1.8580264273184768,1.8193086344285554,-1.9851776828112437,1.2332365152689055,-0.9787004594644104
141,2.6610980488909375,-2.1654423410429278,0.7107999960799893,-2.6675424330550688,-2.7624189663711807,-0.7891796784728653
142,2.1100487941610497,-0.20679985979801652,-1.2682232597409822,1.4987258803452859,2.759451171220433,0.4503836338365792
143,2.025616981918021,-2.658245406014877,2.577811249191573,2.1336729164245742,-2.7596695701688385,-2.6418409899982036
144,-0.6859478188884598,0.03392660688682492,-0.09362719570666256,2.5851527142106416,-0.22176496587532846,-2.619563448164134
145,-1.144252496141459,2.8847406513054814,-2.1399489562747567,-2.9360992279621154,1.063388916896164,0.33260484926830713
146,1.904053965396857,0.4916373718005844,-3.0544595248786526,-2.30689102655618,0.6272561385354964,2.7569853565846136
147,-1.7705187027411422,-0.6745671845375272,-0.8006538334253377,0.386414570024741,0.5779618014764791,-0.615016600945332
148,-0.9071169409708739,0.22658463725099098,-2.023209075796675,1.857571232649259,1.5244878771467167,-0.8479847850941082
149,0.887499941248671,1.3440273139399572,-1.6935017436368613,-2.744551294193277,-2.036385735038142,-1.2296125281571644
150,-2.7527838292498665,3.0968565725314994,1.7829590090345926,-1.7876084631099582,-1.2877855634965236,2.8345677589610005
151,2.485529840438817,-2.2757444924959285,-1.6402039596007798,-0.7680960240105348,-0.953341163229664,-1.337952467294467
152,0.6700495801196027,1.9848858838892962,-0.9573480073944372,-1.6509365882641318,1.5940176094729344,0.48590963747315286
153,1.9757780793007056,2.7155447005966566,3.0107196462462147,-0.8984141690227636,-0.6580054221356364,1.184531933479259
154,2.728334763654723,1.023935285840877,-1.4286099065487499,1.1986032528062136,-2.885603379742424,-0.9101539135494541
155,1.2818585540971883,2.5988236859475604,-1.238589967874286,2.3511656368139615,-1.3512993398772077,2.164495683144854
156,0.806259722318388,2.1851337257634595,1.7727433161391444,-0.6869250657935817,-0.5705571706331458,-1.8838116302671752
157,-3.0919809158682847,1.815775055249234,2.1085056664561517,0.4478288839322051,0.36258877890172725,-2.1406102103255744
158,0.3823604120226549,2.900691063610415,1.6514084991605502,0.2238912239125619,2.6089348371095706,-1.4650319448096594
159,-1.1058033552376,1.2303499658410324,-1.3819497942221006,1.5737078372327664,-2.1246918926215734,2.86419666473635
160,-2.1955481210835512,-2.544427265493592,2.7709017690117825,-1.126008255595877,2.0983784737896984,-2.7726252562993503
161,1.3125010534969608,2.0803424347704986,-0.04695311077742037,-1.4174560603020094,0.1955792738789519,0.6455241066552797
162,-2.0327136115433917,-0.11222955981388782,-1.4475548020357014,2.1310673194136145,-2.4995877335629664,-0.6309955664993683
163,-2.1423890531332432,2.236412481979208,1.3279323507841028,-1.7855503609333019,-1.090489579334296,0.29878266117658425
164,0.9988676138932453,-0.5738975152396417,2.452720288044314,-0.09464091451104162,-1.2051037224392604,2.4859967259110087
165,-1.6246072334250805,-1.1240018449413114,-1.8571217187622064,-1.2072474049476167,2.1370705658302436,-1.2974884040789372
166,1.5100481330611366,1.2155212408580427,-0.5775978567812405,-0.5083773247720189,2.1215908653244133,-2.4631574816529223
167,2.8335034859787243,0.17067224306726292,1.6323561293441866,-1.8720567920508748,1.6821155530672582,-1.2766836084978446
168,0.888662527485562,2.999529419368491,1.1523777652523703,0.5034327764182343,1.1872349579491779,-3.0608865528317333
169,2.0878955370157835,2.3664989172433364,1.4380232415001082,1.6128952912771606,0.8290972490928987,-2.4426974355266378
170,-0.28497567134988167,0.8764129888406638,1.6997567393053226,-0.23725049039125956,0.462819364850934,-0.7109966763073983
171,1.565469120599774,2.3766936304638877,-2.425496986473367,1.3573493636504148,2.3116856090671725,-2.4085970358397057
172,-2.318659508336692,1.1730827393483638,0.4840435630394304,0.924781230628029,-1.8191021772559386,-0.40779345042226467
173,2.727406464320108,2.86097382168973,-2.9236755595878363,-1.8159632838059347,-2.6835910441063255,-0.06808119197961249
174,2.5197395974861054,-2.2803375057684883,0.2272492719515662,-2.1669551881166296,0.4565991568896841,0.09422201194779323
175,2.8807210206149394,0.880574395800612,2.899233163739387,1.7148224891784114,2.302147748443762,0.6815638609353449
176,2.108494539831713,1.59348108293469,1.5089839978568182,0.3230823477248399,-2.9284044429405895,0.7454207741864463
177,2.9664277158309957,-1.682816307106154,0.0018576349000336556,-0.34822769466422354,0.12067308659252651,3.1023101981469656
178,-0.31478968810050123,0.6033175201728489,0.4803635016362402,-2.408913883532218,-1.3119737375894551,-1.733405390480494
179,1.5969423486232648,0.1260527707496366,-1.862568332901047,2.5720382432613773,0.14891739365123735,-0.030165946463315052
180,-0.9982447587727896,-1.783979226144214,1.3549140898389478,1.105295502213301,2.2835264085718237,-0.21145403608824287
181,1.8105064873813062,2.3110599106512923,-2.896690149312328,-0.3196236251117708,-1.9684781370498108,-1.3015810361463418
182,1.4902153022963454,0.5082175285346779,-2.993261504896084,-0.6294563708869085,-0.014132767419839709,-0.6306430156532561
183,0.5728873604264453,0.7601824847442327,-1.003689663660793,1.8548725179119963,-1.0260833615784932,-0.46830494652177945
184,-0.9694441382427179,1.3414543484344241,-0.1885134486065989,0.8147720243587768,-1.7429864438773157,-2.830135465632971
185,-0.4919806556576902,0.5491423510909983,-1.1617917129173974,1.2036465305084905,-2.9473571650318613,2.024235656124752
186,-1.804254258276818,2.1117330506200958,2.528946916172246,-1.537431229337906,-1.1685575011287024,-3.060147522882385
187,-0.8728694763559122,0.34516720462131145,-2.2123647224812197,-0.15878470177291204,-1.457645325022603,-0.20909928120857257
188,-2.4191016512969448,-1.5709686197484374,-0.8034456912453374,-0.3504907934277157,-2.692280923695704,-1.991396473081496
189,1.8568867062765104,-1.3180030951270962,3.049842096329991,1.7895904259571296,0.23511449788892902,0.3981851222643402
190,-2.7521568480347804,-0.9341466100010121,2.6313109743908454,2.337420932314421,-0.8303953321474973,-0.8769718395788302
191,-1.8238441912004846,1.6250137816901944,-1.9317460682876626,1.4596840552618922,1.943898273823744,-2.209602388271427
192,2.677331784992293,0.6611660502467274,-0.42269944656555536,-2.9539695996709585,0.6663701012628591,2.329766912262895
193,2.3545834728282937,-1.8817642318765755,-3.010847903104873,3.117003972195854,0.9125748433236307,-2.7096614568906263
194,1.7614380515759054,-1.6238258458964407,-0.07193705116963711,2.7533529471795344,1.2126104592598663,1.1714664092325409
195,2.093559810562301,-0.5557892180105539,-2.5291354474531738,-0.04670583837843978,1.0764131941089463,0.5557422730597823
196,-3.013493063478821,-0.01912506164304384,-2.6907574554605205,-1.742212993550409,1.6770053902174995,1.7706439534761245
197,0.8346615276011042,-1.5890215323499137,-2.442797843252377,2.7641921530408116,-1.4265677164990633,2.372811771571701
198,-1.1899109563008434,-1.430080056086006,-2.0450969261033007,0.7698468021793601,-1.3839890869244327,-1.5262302216523265
199,1.3572995291584355,2.2136544944348095,2.023835179238368,1.0173079091553463,0.7277784916427361,2.228154986483201
200,-0.18849249230109066,-0.5501115587232248,-1.0824660102943962,-0.3076752501811324,-2.118900059969146,-1.3497844962836665
201,2.930369868980713,-2.033634633914701,-2.0278691562170286,-2.9718952889379633,0.4852741559466973,0.9142749306808575
202,2.5217646851642304,-1.7954765586696626,-0.3467015190667935,0.2983776769155213,-2.8769597115183014,-1.492753259735373
203,1.018420338475054,-2.649925367034791,-1.725381443226886,0.6037605339025762,-0.3603643350161323,2.780019268387081
204,2.9468951299810495,0.5010338186256735,-2.1813904853670976,3.01493164218389,2.1927616940534937,0.036455413377249
205,1.7427131453509457,-0.018137697682178544,0.7348889986107316,2.485453823546564,-0.4829419116623428,-0.7133290454721997
206,-1.3961096450342492,-0.34811217544945006,-0.21516400318567275,2.030673000945658,-1.1375797255142182,-2.21425566409393
207,1.3488140999615128,1.1973083138791125,-2.3881432987744056,2.4550867210866594,1.0783917703504127,3.1021719026587444
208,2.3710996013086802,1.5410069468031944,-1.6201470586482665,0.3793680627006082,1.9494394854445947,-2.448840166499152
209,-0.4718412425824492,-1.909336535142577,-2.930380894810403,-2.7894117641737144,1.235495019304759,1.9216642868904126
210,-1.3466022904602093,2.425229190594517,-0.8486440461329425,-0.42368190023023633,2.4274556379697376,3.006625513180065
211,-2.1148008772203957,0.6394869388013089,-1.2014938916816966,-1.558488691701202,0.6445405365038646,-2.3770072145113663
212,-3.061977562248356,-2.1363674943850386,-1.7211239962720197,1.2545499494919028,1.8245622909462709,1.1729286362745208
213,1.1969625108332194,-1.7710749262818926,-0.732110082080518,2.3614582970759876,1.5157532684682602,-0.6866805825608155
214,1.8120515613003016,-2.889184238955505,-3.090260413619002,2.236680881205282,-0.5078838513717625,-2.5461668375518123
215,1.2253517306673434,2.9624925725658944,-1.5910372901504144,-2.0694360106203598,0.556716112682694,2.4433497010166363
216,0.0968113802453554,1.5950363014034767,-0.642796046311382,2.1840981618818462,1.3349101778186956,2.8958542635649716
217,-0.16853523194339415,-1.3354752766732698,-0.07392384986072109,2.7952956859141187,-1.0011609668295698,-2.172618408724607
218,-0.3182938500769099,-0.18444570170488106,1.3709212054583748,-1.8934020235569702,1.8438986077474082,-1.3036845810669226
219,-0.05248984382760735,-2.850209056654112,-2.05876774640079,0.7492553156833375,-2.5209835880990488,-0.012945792520477895
220,2.3358329750482243,2.2513574824064166,-2.1994280090736122,1.0655445029130348,-2.2334600661613573,2.4246569898957633
221,-1.735980910297873,1.2635162033534169,-2.860701141208645,-2.2568434954511756,2.1678353404811803,2.582233155543724
222,2.639633266586096,-1.0463402206815413,-1.207998622581405,-0.7076740327186597,2.620719793972353,-0.630875442771452
223,-1.3530776896681622,2.8057000406004233,2.65984343856094,-2.4000860209684496,0.5364224932116177,0.20995421116872715
224,1.111031009124912,-1.2124457855479582,1.8091718725023975,2.7401307921036357,0.16965214418631724,-2.5079894530646913
225,-2.29153220706654,2.7177956969970225,1.4357392830379991,-2.206254542032826,-2.894275247698259,1.7005295918046528
226,-2.5387793050758694,-2.9412573713251966,-1.2127516714348752,1.6498900887220858,0.020742857033832163,1.6209800820822053
227,0.7781532454156173,0.5185636181764668,0.26409897437315255,2.124507469876737,0.3518790001740406,2.9010033829378754
228,0.7893183515894311,2.356508539286777,2.4171443799351806,-0.1929517799558309,1.586942330743514,2.8972705699556
229,-2.9110991936313777,3.0131159786363026,0.28581874704822585,-1.0798992508095462,-0.9445874140754826,-1.316223947077146
230,2.41169736868242,-1.8985038189028565,-1.1861151802072245,1.467044207454279,-1.5685885087714113,0.7635001648014703
231,0.4124753221139623,0.20600581449572175,0.9744812342121438,-1.524226721656999,-3.1375263065369245,0.09357489125417562
232,1.2726035380419827,-2.301774271623435,-2.16601617375123,-0.14153576312495897,-2.154121586274225,1.8355029610446856
233,2.589945263010735,-0.5999739000629738,2.5291030563142574,0.2019196204636593,-2.98707899040507,-0.246098596224813
234,-1.2704049574263576,0.43791878339300094,3.134219569391102,-1.5645854727281683,-0.3228461378204144,-0.5447361154494219
235,-3.034932850058992,0.9412566178390636,1.6888614169291412,0.9590593458430341,2.7320375515886335,2.239237786040591
236,2.9925482652754916,-0.046785109007248415,-2.5746483868487497,3.0380171065259827,0.7265220536372277,-1.3133703186390064
237,0.21634774040404592,2.9801831219885555,-0.5897937480688249,0.16629511091978832,1.816063241078143,2.4285651234115964
238,1.3302384424181826,0.19700764175719154,-2.945201006463648,-3.1188596214720534,-1.9731639715175109,1.3792290282786723
239,1.6942148599939326,1.766365727976484,0.0409778409038517,0.6192068920204572,-2.5207740241750187,-1.7574358132289878
240,0.10961146405386835,2.8498759339953743,-1.4588806328828694,1.6806523253502261,-0.3585567554253415,-1.5370543718098728
241,-2.949564802818417,-2.4728210841990195,2.063267229210955,-0.8410144540982878,-0.866157093744464,1.9238492841057315
